text,label
దుబ్బాక ఉప ఎన్నికలకు సంబంధించి C-Voter సంస్థ నిర్వహించిన ప్రీ పోల్ సర్వే వివరాలు.,0
పెరుగుతున్న కొద్దీ ఈ లావాదేవీల సంఖ్య తగ్గుముఖం పడుతోంది. ఈ నేపథ్యంలో ప్రజలు డిజిటల్‌ లావాదేవీల వైపు ఆసక్తి చూపేందుకుగాను పలు ప్రధాన బ్యాంకులు తమ సర్వీసులపై,1
కూడా రాకపోవడంపై వారు ఆవేదన వ్యక్తం చేశారు.100కు పైగా ప్లాస్టిక్ సర్జరీలు చేయించుకున్న మోడల్... ఆకస్మిక మృతి..,1
కరోనా వల్ల ఇంటి పెద్ద పోగొట్టుకున్నవారికి JAA LIFE STYLE కంపెనీ ద్వారా ప్రతి నెలా రూ. 10^000 అందించబోతున్నారు.,0
అటవీభూమికే ఎసరుపెట్టాడు!,1
పెరిగిపోయిన కారణంగా ఉద్యోగాల పునర్‌వ్యవస్థీకరణ ప్రక్రియను చేపట్టాలని బ్యాంకు యోచిస్తోంది. క్వాలిఫైడ్‌ సంస్థాగత ఇన్వెస్టర్లకు సెక్యూరిటీల జారీ ద్వారా 915 కోట్ల రూపాయలు సమీకరించినట్లు నాట్కో ఫార్మా వెల్లడించింది. గురువారం నాడు సమావేశమైన కంపెనీ డైరెక్టర్ల కమిటీ ఒక్కో,1
3^200 సంవత్సరాల నాటి నరసింహస్వామి విగ్రహం దక్షిణ టర్కిష్- సిరియా సరిహద్దు తవ్వకాలలో బయటబడింది.,0
కేంద్ర ప్రభుత్వం ప్రవేశ పెట్టిన నూతన వ్యవసాయ^ విద్యుత్ బిల్లులకు వ్యతిరేకంగా బీహార్ లో ఎన్నికల ప్రచారానికి వచ్చిన BJP నాయకులను రైతులు కొడుతున్న వీడియో.ఫాక్ట్(నిజం): ఈ వీడియోలు 2016^ 2017లో వెస్ట్ బెంగాల్ BJP నేతలపై ఇతర పార్టీనేతలు చేసిన దాడికి సంబంధించినవి. అంతేగాని పోస్టులో చెప్తున్నట్టు కేంద్రం తీసుకు వచ్చిన వ్యవసాయ^ విద్యుత్ బిల్లులకు వ్యతిరేకంగా BJP నేతలని ప్రజలు కొడుతున్నారన్న వాదనలో నిజం లేదు. కావున పోస్టు ద్వారా చెప్పేది తప్పు.,0
‘టోక్యో ఒలింపిక్స్ 2020’లో స్వర్ణ పతకం సాధించిన నీరజ్ చోప్రాని అభినందిస్తూ పాకిస్తాన్ అథ్లెట్ అర్షద్ నదీమ్ పెట్టిన ట్వీట్ యొక్క ఫోటో.,0
మరికొందరిని గతంలో మంత్రి పదవి నుంచి తొలగించినప్పటికీ... సీఎం అఖిలేశ్ మళ్లీ ఆయనను కేబినెట్‌లోకి అనుమతించారు. బీహార్ ముఖ్యమంత్రి నితీశ్ కుమార్ కాన్వాయ్ ప్రమాదానికి గురైంది. గురువారం సాయంత్రం కిషన్‌గంజ్ నుంచి పాట్నా తిరిగి వస్తుండగా సుపౌల్ వద్ద ఈ ప్రమాదం చోటుచేసుకుంది. సీఎం,1
వెళ్లి నాలుగు మంచి మాటలు చెబుతూ ఉండేవాడు. పట్టణంలో ఉండేవారంతా దేవుడిని చూడాలనే కుతూహలం ఉన్నవారే! అయితే అందుకు తగిన సాధన సంపత్తి వారిలో కనిపించలేదు. ఉత్తరప్రదేశ్ ఎన్నికల్లో ఘన విజయం తర్వాత రాజ్యసభకు వచ్చిన ప్రధానిని ఆటపట్టించేందుకు కాంగ్రెస్ సభ్యులు దేఖో దేఖో కౌన్ ఆయా (చూడండి ఎవరు వచ్చారో) అంటూ నినాదాలు,1
వాటా ఇమ్మంటే స్పందించడం లేదు,1
2011లో నీరవ్ మోదీ కాంగ్రెస్ పార్టీకి ఇచ్చిన 98 కోట్ల విరాళం యొక్క చెక్.,0
మాట్లాడుతూ 2017 సంవత్సరం చాలా బాగుంటుందని వివరించారు. అయితే ప్రజలు బాగున్నప్పుడే అది సాధ్యమని పేర్కొన్నారు. ఉగ్రవాదాన్ని ఎదుర్కొనే శక్తి ఇవ్వాలని ప్రార్థించినట్టు,1
ఆంధ్రప్రదేశ్ ప్రభుత్వ పాఠశాల విద్యార్ధులకి వై.యస్. జగన్ ప్రభుత్వం పౌష్టిక మధ్యాహ్న భోజనం అందిస్తున్న దృశ్యం.,0
‘రైతులు పండించిన పంటను రోడ్డు పాలుచేసి^ రైతులకోసము బందు నిర్వహించిన రాజకీయ పక్షాలు’.,0
కేరళ ముఖ్యమంత్రి పనిరయి విజయన్ పేరు తన చేతిపై పచ్చబొట్టుగా వేయించుకున్న కేరళ స్మగ్లింగ్ కేసులో అరెస్ట్ అయిన స్వప్న సురేష్.,0
వీరికి హారతి లేకుండా లఘు దర్శనం కల్పించారు. దీంతో గంట వ్యవధిలోనే వీఐపీ దర్శనం పూర్తయింది. ఇది పూర్తి కాగానే నూతన సంవత్సరాది రోజున (ఆదివారం) దర్శనం చేసుకునేందుకు,1
24 పరుగులు రాబట్టాడు. 10 బంతుల్లో 27 పరుగులు చేసి చివరకు మిల్స్ బౌలింగ్‌లో వికెట్ కీపర్ బట్లర్‌కు క్యాచ్ ఇచ్చి అవుటయ్యాడు.,1
ఇండోర్ లో కొరోనా వ్యాప్తి చేయడానికి ముస్లింలు నోట్లకు ఉమ్ము రాసి రద్దీ రోడ్లపై వదిలేసారు.,0
కొత్తరకం బిస్కెట్లను తయారు చేసింది.‘మామ్స్‌’ బిస్కెట్లలో గర్భిణులకు అవసరమైన పోషక విలువలుంటాయి. సాధారణంగా కడుపులో బిడ్డను మోస్తున్న సమయంలో మహిళలకు కొన్ని,1
రిలయన్స్‌ జియో మరో సంచలనం?,1
ఆస్తమా దీర్ఘకాలికంగా ఉండే వ్యాధి. ఇది పూర్తిగా తగ్గిపోయే అవకాశం చాలా తక్కువ. ముందుగా మీ ఊపిరితిత్తుల పనితీరును తెలుసుకోవడానికి లంగ్‌ ఫంక్షనల్‌ టెస్ట్‌ చేయించుకోండి. మనమంతా ఒక్కటే,1
సెన్సెక్స్‌ నష్టంతో ముగిసినా మార్కెట్‌ దిగ్గజం ఆర్‌ఐఎల్‌ లాభాల్లో నంబర్‌ వన్‌గా నిలిచింది. ఈ సంస్థకు చెందిన టెలికాం విభాగం జియో శనివారం నుంచి కస్టమర్‌ సర్వీసులపై చార్జీలు వసూలు,1
ఏపీ హైకోర్ట్ న్యాయమూర్తి అంకాల ప్రుధ్వీరాజ్‌ను మావోయిస్టులతో సంబంధాలున్నాయన్న అనుమానంతో తెలంగాణలో పోలీసులు అరెస్ట్ చేసారు.,0
‘టూల్ కిట్’ కేసులో అరెస్ట్ అయిన దిశా రవి పూర్తి పేరు దిశా రవి జోసెఫ్. తను కేరళకు చెందిన క్రిస్టియన్.,0
ఎంబీబీఎ్‌స/బీడీఎస్‌ కోర్సుల్లో ప్రవేశానికి ఈ పరీక్ష రాయాల్సి ఉంటుంది. మంగళవారం ఆన్‌లైన్‌ దరఖాస్తుల స్వీకరణ ప్రక్రియ ఆరంభమైంది. మార్చి 1 వరకు అభ్యర్థులు ఆన్‌లైన్‌లో,1
బీజేపీ ఎంపీ బండి సంజయ్ గ్రానైట్ స్కాం చేసినట్టు టీవీ9 టెలికాస్ట్ చేసిన వార్త వీడియో.,0
భారత క్రికెట్‌కు నెహ్రా అందించిన సేవలకు గుర్తుగా ఫిరోజ్ షా కోట్లాలోని బౌలింగ్ ఎండ్‌కు నెహ్రా పేరు పెట్టారు. ప్రపంచ క్రికెట్ చరిత్రలో ఇదో అరుదైన రికార్డు.  ఇంగ్లండ్ బౌలర్ జేమ్స్ అం,1
విషయాలకే ఏడ్చేయడం ఇలా చేస్తూ ఉంటుంది. ఓ నాలుగైదు రోజల తర్వాత మళ్లీ మునుపటి సాధారణ స్థితికి వచ్చేస్తుంది. ఇదేమైనా సైకియాట్రి సమస్యా ఏమిటా అనే అనుమానం నాకు,1
అరుదైన ‘హిమాలయ’ జాతి మొసలి చర్మం! 18 క్యారట్ల బంగారంతో చేసిన బకిల్స్‌! 205 వజ్రాలు పొదిగిన నాడలు!! ఈ అరుదైన హ్యాండ్‌ బ్యాగును క్రిస్టీస్‌ సంస్థ హాంగ్‌కాంగ్‌లో వేలం వేయగా.. గుర్తు తెలియని వ్యక్తి ఒకరు 1.45 కోట్లు వెచ్చించి సొంతం చేసుకున్నారు. ప్రపంచంలో ఇప్పటి వరకు ఇంత ధర పలికిన బ్యాగు ఏదీ లేదని ఈ సందర్భంగా నిర్వాహకులు తెలిపారు. అల్లు అర్జున్ బ్రాహ్మణుడిగా తొలిసారి నటిస్తున్న చిత్రం డీజే-దువ్వాడ జగన్నాథం. బన్నీ తొలిసారి బ్రాహ్మణుడి గెటప్‌లో కనిపిస్తుండడంతో సినిమాపై ఆసక్తి నెలకొంది. శివరాత్రి రోజు సినిమా,1
పెట్టింది. ఈ ఏడాది మార్చి నాటికి బ్యాంకింగ్‌ రంగంలో ఎన్‌పిఏల పరిమాణం 9.5 శాతం ఉండగా వచ్చే ఏడాది మార్చి నాటికి ఒక శాతం పెరిగి 10.5 శాతానికి చేరవచ్చునని క్రిసిల్‌ తాజా,1
స్వస్తి పలకాలని ఆయన ప్రధాని నరేంద్రమోదీని డిమాండ్‌ చేశారు. బాపూజీకి జేజేలు!,1
కాంబినేషన్ లో సినిమా తీసే బాధ్యతని గీతా ఆర్ట్స్‌ అధినేత అల్లు అరవింద్‌ అప్పట్లో స్వీకరించారు. అంతవరకూ చిరంజీవితో తప్ప తెలుగులో మరో హీరోతో సినిమాలు తీయని ఆయన,1
ఇందిరా గాంధీ మృతదేహం ముందు ఇస్లామిక్ పద్ధతిలో ప్రార్ధిస్తున్న నరసింహా రావు^ రాజీవ్ మరియు రాహుల్ గాంధీల యొక్క ఫోటో.,0
ఫిబ్రవరిలో సెయిల్‌ భారీ స్థాయి ఉక్కు ఎగుమతులు,1
ఇటీవల జరిగిన అసెంబ్లీ ఎన్నికలకు ముందు అస్సాంలో భారత్ నుండి స్వాతంత్రం కావాలని కోరుతూ నిరసన చేస్తున్న కొందరు నిరసనకారులను పోలీసులు కొడుతున్న వీడియో.,0
కేంద్ర మంత్రి నిర్మలా సీతారామన్ మిలిటరీలో పనిచేస్తున్న తన కూతురితో దిగిన ఫోటో.,0
నియోజకవర్గాల్లోని ఎమ్మెల్యేలను ప్రజలకు మరింత చేరువ చేయాలని కేసీఆర్ ప్లాన్ చేశారుదేశ ఆర్థికాభివృద్ధికి పెట్టుబడులు అత్యంత కీలకమని ఆర్‌బిఐ మాజీ గవర్నర్‌ సుబ్బా రావు స్పష్టం చేశారు. గత వారం ప్రభుత్వం పార్లమెంట్‌కు సమర్పించిన ఆర్థిక సర్వేపైనా సుబ్బారావు,1
పుప్పాల్‌గూడలో జయభేరి అధినేత మురళీమోహన్‌ ‘అతడు’ సినిమాకోసం రెండు కోట్లు పెట్టి సెట్‌ వేయించారు. అదే సెట్‌ను ‘చందమామా’ సినిమా తో పాటు పాతిక సిమాలకు రకరకాలుగా,1
కర్ణాటక కాంగ్రెస్‌ నేతల లొసుగులు ఒక్కోటిగా బయటపడుతున్నాయి. కర్ణాటక మహిళా కాంగ్రెస్‌ అధ్యక్షురాలు లక్ష్మీహెబ్బాళ్కర్‌ బెళగావి జిల్లా పారిశ్రామిక వాడలో 1.69 కోట్ల విలువ చేసే 51,1
కొడుకుల మధ్య సంబంధాలు బెడిసికొట్టడానికి కారణం అఖిలేష్ బాబాయ్ శివపాల్ అని చాలా మంది అనుకుంటారు.,1
మొటిమలు వచ్చే అవకాశం ఉంది.నూనె ఎక్కువ అవడం వల్ల చర్మంపై మొటిమ వస్తుందని గట్టి సబ్బుతో మొటిమ వచ్చిన ప్రాంతంలో అదేపనిగా చాలామంది రుద్ది కడుగుతుంటారు. ఆటో మొబైల్‌ డీలర్లు స్వంత లాభం కోసం ప్రభుత్వ ఆదాయానికి భారీగా గండి కొడుతున్నారు. వాహనాల విక్రయాల్లో అవకతవకలకు పాల్పడుతున్నారు. రవాణా శాఖ నిబంధనల ప్రకారం,1
ఆ విషయంలో బీరును మించింది లేదట!,1
అయోధ్యలో రామ మందిర నిర్మాణానికి భూమి పూజ నిర్వహించిన శుభ సందర్బంలో బ్రిటన్ ప్రధాని సతీసమేతంగా రాముడి విగ్రహానికి అభిషేకం చేస్తున్న ఫోటో.,0
ఇజ్రాయిల్ ఆర్మీ ఐరన్ డోమ్ టెక్నాలజీ ని ఉపయోగించి పాలస్తీనా రాకెట్లని గాల్లోనే ధ్వంసం చేస్తున్నవీడియోలు.,0
ఆ భక్తుడు తన పేరును వెల్లడించొద్దంటూ షిర్డీ సాయిబాబా సంస్థాన్‌ ట్రస్ట్‌(ఎస్ఎస్ఎస్టీ )ని కోరాడని తాంబే చెప్పారు.,1
పట్నా: భారతీయ రైల్వే జులై 1 నుంచి తన సేవలను మరింత విస్తరించనుంది. పలు నియమనిబంధనల్లో మార్పులు తీసుకురానుంది. రిజర్వేషన్‌కు సంబంధించిన అంశాల్లో పలు సవరణలు చేసింది.విలన్ ఈజ్ బ్యాక్.. మాటల్లేకుండానే అదరగొట్టేశాడు..!,1
సాధారణంగా దొంగలు తెలివిగా తప్పించుకునేందుకు ప్రయత్నిస్తుంటారని మనం అనుకుంటాం. కానీ ఒక్కోసారి అలా జరగదు. ఏదో ఒక చిన్నతప్పు చేసి పోలీసులకు అడ్డంగా దొరికిపోతుంటారు.,1
శంకర్‌ దర్శకత్వంలో కమల్‌హాసన్‌ నటించిన ‘ఇండియన్‌’ (తెలుగులో ‘భారతీయుడు’ పేరుతో అనువాదమైంది) చిత్రాన్ని అంత తేలిగ్గా ఎవరూ మర్చిపోలేరు. ఇప్పుడు ఈ చిత్రానికి సీక్వెల్‌ రానుంది. కమల్‌ హాసన్‌ హీరోగా శంకర్‌ ఈ సీక్వెల్‌ను తీర్చిదిద్దనున్నారు.,1
ఢిల్లీలో విధ్వంసం సృష్టించిన ఫేక్ రైతుల ట్రాక్టర్లను తరుముతున్న పంజాబ్ సరిహద్దు గ్రామ ప్రజలు.,0
కూడా ఏదైనా మంచి జరుగుతుందని తాను ఆశ పడ్డానని హరీశ్‌ తెలిపారు. కాని ఎలాంటి ప్రయోజనం లేదన్నారు. నోట్ల రద్దు అనంతరం మాట్లాడిన మోదీ మాటలు కొత్త ఆశలను కలిగించలేదన్నారు.,1
భిన్నంగా 13 ఎపిసోడ్లతో ఈ మినీ టీవీ సీరీస్‌ను రూపొందించాలనుకుంటున్నాం.<DOC>,1
కేరళ లోని ఒక చర్చి నుంచి ED 7 వేల కోట్లు నల్ల ధనాన్ని జప్తు చేసింది.,0
ఎంపీలు రాష్ట్రపతి ప్రణబ్‌ ముఖర్జీకి విజ్ఞప్తి చేశారు. రాజ్యసభ సభ్యుడు మైత్రేయన నేతృత్వంలోని 12 మంది ఎంపీల బృందం మంగళవారం రాష్ట్రపతిభవనకు వెళ్లి ప్రణబ్‌ముఖర్జీని,1
ఇజ్రాయెల్ ఎయిర్ ఫోర్స్ పాలస్తీనా పై ప్రయోగించే F-16 యుద్ధ విమానాలకు హమాస్ ఉగ్రవాదులు దాడిలో మరణించిన భారత మహిళ సౌమ్య సంతోష్ పేరు పెట్టింది.,0
భారత దేశంలో భారత్ బయోటెక్ ద్వారా తయారు చేయబడుతున్న కరోనా వాక్సిన్ ని 190 దేశాలు ముందుగానే బుక్ చేసుకున్నాయి.,0
చేసింది.,1
సమావేశానికి హాజరుకావడం ప్రస్తుత పరిస్థితిలో సరికాదు. మీరాకుమార్‌తో ఎప్పట్నించే మాకు మంచి అనుబంధం ఉంది. లగ్జరీ కార్ల కొనుగోలుదారులకు శుభవార్త,1
మరింత పెరిగే అవకాశాలున్నాయని బేగంపేట వాతావరణ శాఖ అధికారులు తెలిపారు. కుమరం భీం జిల్లాకు చెందిన గిరిజన విద్యార్థి నాయిని మల్లేశ్‌ ఆఫ్రికా ఖండంలోని కిలిమంజారో పర్వతాన్ని అధిరోహించాడు. బెజ్జూరు మండలంలోని రెబ్బెన గ్రామానికి చెందిన మల్లేశ్‌,1
అలాంటి ఆయన పేరిట ఇచ్చే అవార్డుకు ఆంధ్రప్రదేశ్ ప్రభుత్వం నన్ను ఎంపిక చేయడం ఆనందంగా ఉంది. ఇటీవలి కాలంలో నేను చేసినవాటిలో నాకు ఇష్టమైన సినిమా ‘పరంపర’.,1
2014 నుంచి ఇప్పటి వరకు దేశం మొత్తంలో మంజూరైన ఇళ్ళలో 20% ఒక్క APకే ఇచ్చారు. కాని అందులో పూర్తై గృహప్రవేశం చేసిన ఇళ్ళు గత 7 ఏళ్ళలో 1% కూడా లేవు.,0
పవిత్రతకు పది మార్గాలు,1
క్లెయిమ్ (దావా): ఈ సగం కాలిపోయిన శవం ఫోటో ఉత్తరప్రదేశ్ లో జరిగిన ఘటన కి సంబంధించింది.ఫాక్ట్ (నిజం):  పోస్టులోని ఫోటో ధార్ ‌జిల్లా (మధ్యప్రదేశ్) లో జరిగిన ఒక మహిళ హత్య కి సంబంధించింది. గొడవల కారణంగా ఫోటోలోని మహిళని గోవింద్^ సోహన్ అనే ఇద్దరు యువకులు చంపినట్టు ఆరోపించబడింది. కొందరు ఆ యువతిని రేప్ చేసి చంపారు అని పోస్ట్ చేసారు^ కానీ ఆ హత్య పై నమోదు చేసిన FIR లో రేప్ ప్రస్తావన లేదు. కావున పోస్ట్ లో చెప్పింది తప్పు.,0
విశ్వవ్యాప్త ఉగ్రవాదానికి పుట్టినిల్లుగా భావించే పాకిస్తాన్‌‌పైనా వేటు వేసేందుకు అమెరికా అధ్యక్షుడు డొనాల్డ్ ట్రంప్ సిద్ధమయ్యారా? అవుననే అంటున్నాయి వైట్ హౌస్ వర్గాలు... అమెరికాలో,1
ఢిల్లీ లో నిర్వహించిన ట్రాక్టర్ ర్యాలిలో రైతులు జాతీయ జెండాను కాళ్ళతో తొక్కి పెట్రోల్ పోసి కాల్చుతున్న దృశ్యాలు.,0
క్లెయిమ్ (దావా): కోవిడ్-19 చికిత్స కోసం ప్లాస్మా దానం చేయడానికి సిద్ధంగా ఉన్న వ్యక్తుల పేర్లు^ బ్లడ్ గ్రూప్లు మరియు ఫోన్ నెంబర్లు.,0
రోమన్ సామ్రాజ్యపు తత్వవేత్త ‘మార్కస్ సిసెరో’ చెప్పిన కొటేషన్లు.,0
మౌర్యది! ఓబీసీ వర్గానికి చెందిన ఆయన బీజేపీ యూపీ అధ్యక్షుడు! బీజేపీ జాతీయ అధ్యక్షుడు అమిత షాకు సన్నిహితుడనే పేరు కూడా ఉంది. బైసెప్స్‌ ఎక్సర్‌సైజ్‌ వల్ల చేతుల్లో కొవ్వు కరుగుతుంది. ఛాతీ భాగం చక్కటి ఆకృతి సంతరించుకుంటుంది. శరీర పైభాగం మొత్తం నాజూకుగా తయారవాలంటే వెయిట్స్‌తో ఈ వ్యాయామాలు,1
నోటిఫికేషన్‌ను సవాలు చేస్తూ దాఖలైన రెండు వేర్వేరు వ్యాజ్యాలపై సుప్రీంకోర్టు ప్రభుత్వానికి నోటీసులిచ్చింది. దీనిపై రెండు వారాల్లోగా సమాధానమివ్వాల్సిందిగా న్యాయమూర్తులు జస్టిస్‌,1
క్లెయిమ్: కర్ణాటకలో రోడ్డు విస్తరణలో భాగంగా ఒక మసీదును కుల్చివేస్తుండగా అందులో నుండి శివాలయం బయటపడింది.,0
జూన్‌ 4: ‘తెలంగాణ త్యాగాల గడ్డ. అదే చరిత్ర వేములఘాట్‌లో పునరావృతమైతది. మల్లన్నసాగర్‌కు వ్యతిరేకంగా 40 కేసులు కాదు.. 150 కేసులు వేసైనా కేసీఆర్‌కు మా తడాఖా చూపిస్తం’,1
వాట్సాప్ గ్రూపుల్లో న్యూస్ పేపర్ల PDF కాపీలు షేర్ చేయడం చట్టరీత్యా నేరం.,0
ఎస్‌బిఐ క్యాప్‌ సెక్యూరిటీస్‌ మేనేజింగ్‌ డైరెక్టర్‌ పదవులను నిర్వహించారు.,1
సందర్భంగా ఇది సోషల్ మీడియాలో హాట్ టాపిక్‌గా మారింది. ఈ విషయం కాస్తా నెహ్రా దృష్టికి వెళ్లడంతో.. ఈ వెటరన్ క్రికెటర్ స్పందించాడు. ‘‘నేను సోషల్ మీడియాలో లేను.  పుత్రులు లేకుంటే పున్నామినరకం నుంచి తప్పించే వారుండరంటారు పెద్దలు. గుజరాత్‌లోని గిరిజన జిల్లా దహోద్‌లో ఓ కుటుంబం ఇలాగే తపించింది.  కొడుకు కోసం కలవరించిన ఆ,1
సౌదీ అరేబియా నుంచి ఇండియాకు చేరుకున్న ఆక్సిజన్ టాంకర్లకు సంబంధించిన వీడియో.,0
సీపీఐ నేతకన్నయ్య కుమార్ ని ప్రజలు కొడ్తున్న వీడియో.,0
కట్నం కోసం పెళ్లి డ్రామా,1
</DOC>సుమన్‌ కీలక పాత్రలో నటిస్తున్న చిత్రం ‘నీలంపాటి అమ్మోరు’. శ్యామ్‌ హీరో. శ్రీకీర్తిక నాయిక. స్వీయ దర్శకత్వంలో తోట కృష్ణ నిర్మిస్తున్నారు. కొమర వెంకటేశ్‌ సారథ్యం వహిస్తున్నారు.,1
ఉత్తరప్రదేశ్ రాష్ట్రంలో రైతు నిరసనకారులు భారత జాతీయ జెండాను అవమానిస్తున్న దృశ్యాలు.,0
ప్రధానమంత్రి గాయపడిన సైనికులను సందర్శించినప్పుడు ఫొటోలకి పోజులివ్వడం కొరకు లేహ్ లో ఒక ఫేక్ హాస్పిటల్ వార్డుని సృష్టించారు.,0
హిందూ ధర్మాన్ని స్వీకరించినట్టు చెప్పిన హాలీవుడ్ హీరో విల్ స్మిత్. దానికి సంబంధించిన ఫోటోలు.,0
దొంగనోట్లు మారుస్తున్నారంటూ వారిపై ఎస్సై తన పైశాచికత్వాన్నంతా చూపించారు. ఢిల్లీకి చెందిన ప్రదీప్ భార్యతో కలిసి తిరుమలకు వచ్చారు. దర్శనానంతరం టాక్సీలో తాము పార్క్ చేసిన,1
అమిత్ షా^ యోగి ఆదిత్యనాథ్ మరియు ఇతర సాధువులు మాస్కులు ధరించకుండా ప్రస్తుత కుంభమేళాలో పాలుగొంటున్న ఫోటోలు.,0
జై శ్రీ రామ్ నినాదాలు తప్పు బట్టిన మమతా బెనర్జీ^ ఒక బహిరంగ సభలో ముస్లిం ప్రార్థనలు చేస్తున్న దృశ్యాలు.,0
కాంగ్రెస్ ముస్లింల కోసం పుట్టింది అంటూ రాహుల్ గాంధీ ఇటీవల ట్వీట్ చేసారు.,0
క్లెయిమ్ (దావా): తెలంగాణలో ములుగు జిల్లాలో వర్షానికి మట్టిలో కూరుకుపోయిన ఇళ్ళు^ వాహనాల ఫోటలు.ఫాక్ట్ (నిజం): పోస్ట్ లోని ఫోటోలు తెలంగాణలోని ములుగు జిల్లాకి సంబంధించినవి కావు. అవి రాజస్తాన్ లోని జైపూర్ కి సంబంధించిన ఫోటోలు. జైపూర్ లో తాజాగా భారీ వర్షాల కారణంగా అలా మట్టిలో ఇళ్ళు^ వాహనాలు కూరుకుపోయాయి. కావున పోస్ట్ లో చెప్పింది తప్పు.,0
తెలంగాణా లోని ఒక ప్రభుత్వ హాస్పిటల్ దుఃస్థితిని వివరిస్తున్న నర్సు వీడియో,0
ఈ క్యాంప్‌కు హాజరై తమ సమస్యలను పరిష్కరించుకోవాలన్నారు. పూర్తి వివరాలకు 08682-224820 నంబర్‌ను సంప్రదించాలన్నారు.,1
ప్రపంచ ఆరోగ్య సంస్థ (WHO) ఒక భారత విద్యార్థి కనుగొన్న సహజ కోవిడ్-19 నివారణను మొదటిసారి అంగీకరించింది.,0
ఒకటి చేయడం ఖాయంగా కనిపిస్తోంది. దీంతో 2017లో ప్రపంచంపై ట్రంప్‌ ప్రభావం ఖచ్చితంగా ఉంటుంది. అందువల్ల ఈ ఏడాదిని ‘ట్రంప్‌’ నామ సంవత్సరం అన్నా ఆశ్చర్యపోవాల్సిన,1
<TEXT>,1
గర్భిణి ప్రాణాలు కోల్పోయింది. తూట్లుపడిన నాలుగు మృతదేహాలను నగర దక్షిణ తీరంలోని రెస్టారెంట్‌ బయట గుర్తించారు. వీరిలో ముగ్గురు అన్నదమ్ములు ఉన్నారు.,1
ఒలింపిక్స్‌లో ముగింపు వేడుకలకు సంబంధించిన వీడియోలు.,0
అంటూ ఉండదు.,1
విడుదల ఆలస్యమైనా ఆశ్చర్యపోనవసరం లేదని ప్రచారం జరుగుతోంది. సినిమాలకు కథలు కరువు కావడంతో... చాలామంది మూవీ మేకర్లు బయోపిక్స్‌పై పడిపోయారు. బయోపిక్స్ అంటే,1
విసిరి క్షణాల్లో అవుట్ చేశాడు. రెండు పరుగులకే వెనుదిరగాల్సి రావడంతో కోహ్లీ షాక్‌కు గురయ్యాడు.,1
సిబ్బంది సహాయక చర్యలు చేపట్టారు. గాయపడినవారిని ఆసుపత్రులకు తరలించారు.,1
లండన్ : ఉత్తర లండన్‌లో ఓ వ్యక్తి పంది మాంసం ప్యాకెట్‌ను వీధిలో నడుస్తున్న తల్లీ బిడ్డలపై పడేలా విసిరినందుకు గాను ఆతనికి ఆరు నెలల పాటు జైలు శిక్ష విధించారు. అలెక్స్ చివేర్స్ అనే 36 సంవత్సరాల యువకుడు రహదారులపై అరుస్తూ ముస్లింలు అసహ్యించుకునే పంది మాంసం ఉన్న ప్యాకెట్‌ను తెరిచి వారిపై పడేలా విసిరివేశారు. వారిని ఇస్లామిక్ స్టేట్‌కు చెందినవారని దూషిస్తూ ఈ చర్యకు పాల్పడ్డాడు.  జూన్ 8వ తేదీన బాధితురాలు ఎన్ఫీల్డ్ తన తల్లితో ఆ రహదారిపై నడుస్తున్నప్పడు ఈ సంఘటన చోటు చేసుకుంది. కడప జిల్లాలోని గండికోట రిజర్వాయర్‌ నిర్వాసితులకు రూ.479కోట్లు పరిహారం ఇచ్చేందుకు రాష్ట్ర కేబినెట్‌ శనివారం ఆమోదం తెలిపింది. జలవనరులశాఖ మంత్రి దేవినేని ఉమామహేశ్వరరావు,1
నారాయణ తనయుడు నిషిత్‌ నారాయణ గత నెలలో కారులో ప్రయాణిస్తూ మెట్రో పిల్లర్‌కు ఢీకొని మృతి చెందాడు. ఓ పోలీస్‌ అధికారి కూడా ఇదే తరహాలో ప్రమాదానికి గురయ్యా డు. దేశంలో మొట్టమొదటిసారిగా ఓ మనీ లాండరింగ్‌ కేసులో దోషికి శిక్షపడింది. మనీ లాండరింగ్‌కు పాల్పడినట్లు తేలిన జార్ఖండ్‌ మాజీ మంత్రి హరినారాయణ్‌ రాయ్‌కి ఏడేళ్ల కఠిన కారాగార శిక్ష,1
వాతావరణ విభాగం(ఐఎండీ) ముందునుంచే ఊదరగొట్టడంతో రైతులు బోలెడు ఉత్సాహంతో పంట పొలాల్లో పనుల్లోకి దిగిపోయారు. అయితే సీజన్‌ మొదట్లో కురిసిన జల్లులు తప్పితే.. మళ్లీ,1
గ్రహణం ఉండటమే అందుకు కారణం. అందుకే కొద్ది నిముషాల వ్యవధిలోనే రాఖీలు కట్టేయాల్సి ఉంటుంది. రాఖీ కట్టడం వలన అన్నాచెల్లెళ్లకు శుభం చేకూరుతుందని పెద్దలు చెబుతుంటారు.,1
లేబర్ అండ్ ఎంప్లాయిమెంట్ డిపార్టుమెంట్ ఆధ్వర్యంలోని ఇండియన్ స్కిల్ డెవలప్మెంట్ ఆర్గానైజేషన్ 3842 పోస్టుల నియామకం చేపడుతుంది.,0
1319.20 రూపాయల వద్ద ముగిసింది. ఇది తొమ్మిది సంవత్సరాల గరిష్ఠ స్థాయి. ఎన్‌ఎస్‌ఇలో కూడా ఈ షేరు 3.95 శాతం లాభపడి 1320.90 రూపాయల వద్ద క్లోజయింది. ఒక్క రోజులోనే,1
